CAUSA_DEF,2015,2016,2017,2018,2019,2020,2021,2022,2023
G038,2.0,5.0,1.0,0.0,1.0,8.0,3.0,2.0,5.0
G039,197.0,175.0,182.0,197.0,186.0,179.0,196.0,216.0,233.0
G040,7.0,7.0,6.0,6.0,6.0,7.0,14.0,10.0,9.0
G041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G042,30.0,34.0,28.0,30.0,39.0,35.0,24.0,27.0,32.0
G048,10.0,13.0,17.0,23.0,16.0,18.0,18.0,22.0,30.0
G049,479.0,426.0,480.0,453.0,469.0,355.0,378.0,412.0,375.0
G060,85.0,114.0,105.0,104.0,110.0,108.0,103.0,97.0,140.0
G061,3.0,3.0,6.0,3.0,0.0,1.0,3.0,1.0,0.0
G062,12.0,10.0,11.0,10.0,9.0,8.0,4.0,22.0,18.0
G08X,8.0,8.0,6.0,16.0,8.0,5.0,8.0,11.0,8.0
G09X,64.0,81.0,72.0,82.0,64.0,79.0,70.0,86.0,80.0
G10X,93.0,111.0,143.0,125.0,132.0,145.0,132.0,139.0,136.0
G110,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0
G111,8.0,8.0,13.0,12.0,12.0,15.0,19.0,21.0,22.0
G112,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0
G113,3.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,1.0
G114,3.0,1.0,3.0,6.0,2.0,1.0,2.0,3.0,4.0
G118,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
G119,22.0,17.0,33.0,22.0,32.0,36.0,36.0,32.0,38.0
G120,8.0,7.0,10.0,11.0,6.0,7.0,2.0,8.0,7.0
G121,0.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,3.0
G122,393.0,444.0,448.0,447.0,486.0,404.0,466.0,469.0,504.0
G128,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0
G129,10.0,10.0,10.0,19.0,9.0,12.0,13.0,18.0,17.0
G14X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G20X,1440.0,1455.0,1480.0,1513.0,1636.0,1695.0,1588.0,1758.0,1684.0
G210,11.0,7.0,12.0,9.0,13.0,11.0,6.0,5.0,17.0
G214,2.0,5.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0
G218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G219,4.0,1.0,1.0,4.0,7.0,9.0,2.0,3.0,8.0
G230,4.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0
G231,2.0,24.0,32.0,38.0,38.0,38.0,47.0,49.0,48.0
G232,0.0,0.0,0.0,7.0,7.0,4.0,3.0,5.0,5.0
G233,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,6.0
G238,6.0,3.0,12.0,9.0,13.0,6.0,4.0,5.0,3.0
G239,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0
G240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G241,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
G243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G248,1.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0
G249,0.0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0
G250,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
G253,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
G255,1.0,4.0,1.0,1.0,5.0,4.0,1.0,6.0,6.0
G258,1.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0
G259,4.0,5.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0
G300,68.0,54.0,69.0,113.0,146.0,152.0,220.0,232.0,238.0
G301,1389.0,346.0,298.0,1481.0,1512.0,1573.0,1489.0,1628.0,1604.0
G308,6.0,3.0,4.0,9.0,30.0,17.0,8.0,7.0,6.0
G309,88.0,1269.0,1482.0,448.0,447.0,484.0,348.0,394.0,478.0
G310,22.0,22.0,28.0,41.0,35.0,36.0,42.0,42.0,70.0
G311,9.0,5.0,5.0,9.0,10.0,15.0,14.0,18.0,10.0
G312,87.0,96.0,87.0,112.0,100.0,87.0,96.0,88.0,78.0
G318,22.0,11.0,16.0,24.0,19.0,32.0,31.0,24.0,17.0
G319,108.0,125.0,115.0,132.0,136.0,152.0,168.0,162.0,152.0
G35X,300.0,311.0,280.0,309.0,343.0,370.0,364.0,325.0,332.0
G360,10.0,14.0,16.0,7.0,6.0,18.0,12.0,14.0,9.0
G361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G368,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
G369,2.0,2.0,1.0,2.0,3.0,2.0,3.0,6.0,4.0
G370,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
G371,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
G372,17.0,11.0,7.0,20.0,20.0,18.0,15.0,18.0,17.0
G373,30.0,22.0,27.0,23.0,19.0,38.0,43.0,44.0,22.0
G374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G378,1.0,3.0,11.0,13.0,11.0,14.0,13.0,14.0,18.0
G379,16.0,16.0,19.0,17.0,28.0,19.0,21.0,26.0,20.0
G400,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0
G401,6.0,3.0,18.0,10.0,11.0,7.0,13.0,15.0,9.0
G402,2.0,5.0,2.0,6.0,5.0,6.0,6.0,4.0,10.0
G403,92.0,138.0,131.0,163.0,141.0,202.0,203.0,195.0,183.0
G404,68.0,55.0,83.0,59.0,77.0,58.0,63.0,76.0,74.0
G405,4.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,6.0
G406,66.0,80.0,88.0,77.0,78.0,117.0,109.0,74.0,60.0
G407,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
G408,9.0,7.0,8.0,13.0,7.0,12.0,9.0,18.0,14.0
G409,1641.0,1385.0,1416.0,1190.0,1291.0,1414.0,1403.0,1454.0,1555.0
G410,14.0,4.0,7.0,13.0,22.0,20.0,24.0,23.0,28.0
G411,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0
G412,0.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0
G418,1.0,2.0,0.0,1.0,3.0,2.0,6.0,4.0,8.0
G419,120.0,356.0,301.0,510.0,564.0,667.0,696.0,764.0,751.0
G439,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
G440,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G441,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
G448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G450,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
G451,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
G453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G459,3.0,3.0,9.0,5.0,8.0,9.0,12.0,4.0,9.0
G473,44.0,60.0,61.0,78.0,107.0,74.0,71.0,67.0,102.0
G474,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
G478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G479,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
G500,2.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0
G510,5.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0
G518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G519,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
G521,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
G522,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
G523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
G527,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
G529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G541,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
G544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G549,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
G563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G589,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
G600,7.0,3.0,7.0,5.0,3.0,3.0,5.0,1.0,1.0
G601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
G603,0.0,2.0,0.0,4.0,1.0,2.0,3.0,4.0,4.0
G608,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
G609,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0
G610,179.0,255.0,239.0,260.0,333.0,345.0,282.0,301.0,288.0
G618,2.0,2.0,2.0,4.0,2.0,2.0,7.0,5.0,3.0
G619,1.0,9.0,6.0,5.0,5.0,5.0,10.0,11.0,4.0
G620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G621,1.0,3.0,3.0,2.0,1.0,2.0,1.0,7.0,1.0
G622,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G628,11.0,8.0,8.0,8.0,4.0,9.0,14.0,7.0,9.0
G629,42.0,56.0,57.0,65.0,63.0,57.0,55.0,62.0,66.0
G64X,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
G700,106.0,139.0,118.0,138.0,127.0,172.0,157.0,138.0,138.0
G701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
G702,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
G708,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
G709,22.0,12.0,17.0,8.0,9.0,10.0,9.0,18.0,19.0
G710,224.0,239.0,255.0,219.0,203.0,182.0,187.0,238.0,204.0
G711,4.0,11.0,10.0,7.0,16.0,10.0,12.0,11.0,10.0
G712,27.0,15.0,17.0,76.0,68.0,63.0,57.0,88.0,77.0
G713,5.0,4.0,2.0,3.0,4.0,5.0,2.0,10.0,6.0
G718,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0
G719,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
G720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G721,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
G722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
G723,1.0,4.0,4.0,4.0,1.0,5.0,4.0,11.0,4.0
G724,3.0,4.0,7.0,4.0,6.0,4.0,10.0,15.0,14.0
G728,2.0,1.0,0.0,6.0,6.0,6.0,5.0,8.0,2.0
G729,14.0,17.0,12.0,12.0,9.0,15.0,18.0,19.0,22.0
G800,3.0,6.0,7.0,14.0,17.0,14.0,5.0,22.0,30.0
G801,26.0,37.0,29.0,586.0,614.0,502.0,542.0,606.0,639.0
G802,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
G803,1.0,1.0,4.0,0.0,2.0,4.0,2.0,4.0,2.0
G804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
G808,9.0,10.0,11.0,18.0,18.0,14.0,24.0,24.0,27.0
G809,879.0,1089.0,1125.0,587.0,600.0,491.0,434.0,518.0,620.0
G810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
G811,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
G819,46.0,65.0,40.0,35.0,28.0,33.0,27.0,33.0,32.0
G820,3.0,8.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0
G821,3.0,0.0,6.0,1.0,4.0,5.0,4.0,3.0,9.0
G822,77.0,74.0,59.0,64.0,74.0,53.0,57.0,54.0,47.0
G823,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
G824,11.0,5.0,4.0,4.0,9.0,8.0,14.0,14.0,6.0
G825,51.0,45.0,48.0,48.0,40.0,53.0,50.0,37.0,54.0
G830,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G831,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
G832,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G833,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
G834,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0
G835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G838,4.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0
G839,174.0,24.0,14.0,17.0,20.0,21.0,15.0,28.0,15.0
G900,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
G901,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
G902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G903,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
G904,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
G908,2.0,3.0,7.0,5.0,7.0,7.0,7.0,8.0,12.0
G909,25.0,11.0,23.0,21.0,16.0,17.0,18.0,13.0,16.0
G910,14.0,17.0,11.0,10.0,11.0,13.0,18.0,21.0,40.0
G911,30.0,27.0,28.0,32.0,31.0,24.0,30.0,30.0,42.0
G912,9.0,30.0,23.0,27.0,32.0,27.0,29.0,29.0,37.0
G913,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0
G918,10.0,3.0,5.0,3.0,10.0,3.0,6.0,7.0,6.0
G919,338.0,345.0,350.0,326.0,321.0,303.0,318.0,313.0,309.0
G92X,23.0,33.0,29.0,61.0,104.0,75.0,75.0,98.0,98.0
G930,21.0,27.0,18.0,34.0,19.0,23.0,22.0,17.0,27.0
G931,270.0,397.0,359.0,359.0,321.0,239.0,231.0,264.0,282.0
G932,67.0,55.0,48.0,66.0,66.0,61.0,50.0,47.0,55.0
G933,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
G934,402.0,312.0,320.0,349.0,456.0,343.0,434.0,382.0,453.0
G935,26.0,29.0,35.0,35.0,18.0,26.0,35.0,29.0,26.0
G936,335.0,315.0,277.0,329.0,344.0,328.0,396.0,358.0,392.0
G937,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
G938,55.0,121.0,75.0,79.0,90.0,74.0,54.0,60.0,65.0
G939,123.0,48.0,57.0,67.0,49.0,56.0,51.0,54.0,50.0
G950,13.0,6.0,9.0,16.0,11.0,13.0,9.0,8.0,9.0
G951,2.0,8.0,9.0,5.0,9.0,3.0,2.0,7.0,10.0
G952,20.0,17.0,26.0,23.0,28.0,26.0,25.0,33.0,38.0
G958,22.0,15.0,17.0,13.0,8.0,4.0,4.0,6.0,14.0
G959,122.0,123.0,130.0,152.0,147.0,127.0,106.0,128.0,119.0
G960,9.0,2.0,7.0,7.0,4.0,5.0,7.0,5.0,6.0
G961,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
G968,4.0,0.0,0.0,5.0,0.0,2.0,1.0,3.0,1.0
G969,4.0,1.0,3.0,0.0,7.0,2.0,2.0,4.0,5.0
G98X,61.0,25.0,33.0,31.0,30.0,28.0,32.0,30.0,36.0
H010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H050,0.0,8.0,3.0,2.0,7.0,4.0,2.0,6.0,7.0
H052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H109,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
H160,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
H189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H269,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
H332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H350,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H409,1.0,5.0,4.0,3.0,0.0,1.0,1.0,2.0,3.0
H440,2.0,7.0,4.0,5.0,5.0,1.0,8.0,6.0,8.0
H441,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
H448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H449,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H46X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H540,3.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0
H549,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
H570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H600,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
H601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H602,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0
H604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
H610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H660,2.0,0.0,1.0,0.0,1.0,3.0,1.0,7.0,1.0
H662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H663,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
H664,7.0,4.0,5.0,5.0,6.0,4.0,7.0,3.0,11.0
H669,11.0,23.0,30.0,12.0,27.0,28.0,15.0,18.0,14.0
H700,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,4.0
H701,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
H708,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0
H709,9.0,5.0,9.0,10.0,7.0,6.0,4.0,9.0,5.0
H71X,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
H729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H810,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H830,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H913,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
H922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I00X,7.0,18.0,13.0,11.0,10.0,19.0,12.0,15.0,2.0
I010,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
I011,5.0,3.0,1.0,134.0,128.0,102.0,88.0,109.0,119.0
I012,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
I018,2.0,1.0,0.0,5.0,3.0,5.0,1.0,4.0,1.0
I019,2.0,0.0,1.0,20.0,11.0,17.0,13.0,16.0,6.0
I029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
I050,114.0,116.0,116.0,82.0,86.0,57.0,65.0,76.0,72.0
I051,8.0,7.0,4.0,11.0,15.0,13.0,10.0,11.0,18.0
I052,7.0,58.0,41.0,29.0,34.0,30.0,23.0,23.0,24.0
I058,7.0,8.0,3.0,3.0,6.0,1.0,0.0,7.0,2.0
I059,257.0,211.0,192.0,148.0,128.0,117.0,96.0,98.0,94.0
I060,6.0,1.0,5.0,8.0,4.0,3.0,5.0,7.0,6.0
I061,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0
I062,0.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0
I068,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
I069,13.0,6.0,3.0,5.0,5.0,3.0,5.0,3.0,6.0
I070,1.0,1.0,2.0,0.0,2.0,1.0,2.0,6.0,2.0
I071,45.0,52.0,68.0,33.0,33.0,15.0,31.0,31.0,35.0
I072,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0
I078,12.0,9.0,5.0,2.0,5.0,4.0,0.0,0.0,5.0
I079,3.0,8.0,3.0,6.0,4.0,2.0,8.0,9.0,1.0
I080,44.0,123.0,95.0,89.0,87.0,68.0,69.0,75.0,65.0
I081,19.0,58.0,42.0,37.0,35.0,26.0,31.0,31.0,37.0
I082,1.0,7.0,6.0,5.0,6.0,2.0,5.0,1.0,3.0
I083,11.0,15.0,10.0,6.0,8.0,5.0,6.0,7.0,2.0
I088,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
I089,2.0,4.0,11.0,4.0,10.0,4.0,3.0,5.0,10.0
I090,9.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0
I091,16.0,19.0,22.0,22.0,21.0,6.0,17.0,9.0,8.0
I092,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
I098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
I099,171.0,154.0,114.0,85.0,78.0,72.0,64.0,54.0,37.0
I10X,7275.0,6405.0,6583.0,6746.0,7204.0,10794.0,10291.0,9040.0,9012.0
I110,6377.0,6415.0,6848.0,6948.0,7267.0,9620.0,9003.0,7752.0,7073.0
I119,1109.0,884.0,871.0,851.0,1024.0,2189.0,1610.0,1369.0,1144.0
I120,6993.0,7332.0,7286.0,7475.0,8029.0,9697.0,8644.0,8614.0,8764.0
I129,84.0,100.0,126.0,120.0,116.0,135.0,168.0,127.0,172.0
I130,63.0,110.0,95.0,85.0,92.0,91.0,100.0,88.0,110.0
I131,180.0,168.0,168.0,168.0,171.0,204.0,192.0,202.0,190.0
I132,1157.0,1168.0,1192.0,1200.0,1237.0,1317.0,1210.0,1102.0,975.0
I139,25.0,32.0,40.0,56.0,66.0,65.0,74.0,87.0,66.0
I150,0.0,0.0,0.0,7.0,5.0,9.0,4.0,7.0,7.0
I158,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,7.0
I159,0.0,0.0,6.0,57.0,53.0,69.0,82.0,105.0,131.0
I200,118.0,119.0,139.0,125.0,139.0,137.0,160.0,146.0,184.0
I201,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0
I208,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
I209,140.0,130.0,101.0,126.0,95.0,158.0,142.0,102.0,100.0
I210,141.0,489.0,455.0,430.0,428.0,395.0,429.0,373.0,346.0
I211,99.0,275.0,282.0,265.0,271.0,206.0,221.0,202.0,178.0
I212,14.0,39.0,52.0,48.0,59.0,44.0,38.0,36.0,35.0
I213,51.0,53.0,63.0,114.0,172.0,151.0,144.0,144.0,133.0
I214,9.0,16.0,17.0,21.0,41.0,36.0,27.0,38.0,53.0
I219,79392.0,88710.0,92555.0,99673.0,104237.0,155722.0,164003.0,140288.0,130456.0
I220,12.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0
I221,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
I228,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I229,14.0,30.0,22.0,1.0,2.0,2.0,0.0,0.0,0.0
I241,2.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0
I248,42.0,29.0,39.0,47.0,33.0,50.0,66.0,31.0,15.0
I249,545.0,461.0,817.0,1627.0,2063.0,3124.0,5083.0,5322.0,5154.0
I250,8.0,118.0,23.0,35.0,50.0,82.0,73.0,67.0,56.0
I251,2167.0,2071.0,1944.0,1536.0,1390.0,1640.0,1347.0,1177.0,1010.0
I253,8.0,3.0,6.0,1.0,6.0,2.0,11.0,5.0,6.0
I254,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0
I255,105.0,130.0,151.0,218.0,300.0,306.0,329.0,352.0,458.0
I256,0.0,2.0,8.0,4.0,12.0,27.0,15.0,3.0,13.0
I258,942.0,824.0,853.0,918.0,797.0,1022.0,917.0,740.0,578.0
I259,4324.0,4231.0,4338.0,3420.0,3552.0,3768.0,3629.0,3930.0,3982.0
I260,18.0,22.0,16.0,27.0,52.0,36.0,57.0,50.0,66.0
I269,1692.0,1706.0,1693.0,1740.0,1743.0,1630.0,2102.0,2095.0,2130.0
I270,24.0,28.0,32.0,30.0,48.0,57.0,49.0,32.0,55.0
I271,5.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0
I272,343.0,342.0,336.0,355.0,338.0,326.0,324.0,306.0,346.0
I278,92.0,3.0,7.0,10.0,3.0,4.0,2.0,6.0,9.0
I279,325.0,374.0,336.0,321.0,339.0,290.0,249.0,235.0,188.0
I280,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
I281,2.0,4.0,6.0,2.0,5.0,3.0,2.0,3.0,4.0
I288,5.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,6.0
I289,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,9.0
I300,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
I301,4.0,3.0,6.0,8.0,4.0,9.0,9.0,5.0,9.0
I308,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
I309,3.0,22.0,4.0,12.0,10.0,13.0,10.0,5.0,10.0
I310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
